546,"Engraçado, as pessoas sabem que não são perfeitas, mas no instagram querem cada vez mais chegar próximo disso. Mesmo sabendo que sempre há uma pessoa que vai estar acima, querem provar que são melhores.  Acho que viver para os outros e não pra si é o mal da sociedade. 🤔"
547,"Fui para os bosques viver de livre vontade. Para sugar todo o tutano da vida. Para aniquilar tudo o que não era vida e para quando morrer, não descobrir que não vivi."
548,"enquanto a gente viver nesse meio que exige normas da abnt etc é meio foda para um professor não exigir isso. principalmente quanto a preparação para faculdade e vida adulta. por isso sou mega a favor das Escolas Novas, onde isso é quebrado"
549,Não se apegue ao que não ''deu certo''. Entenda que é preciso aceitar as ''perdas'' e estar preparado para o novo. Essa é um…
550,"eu odeio quando perguntam-me o que eu quero seguir como profissão, porque sempre que eu digo dança, há aquele olhar de ""isso não é carreira"", ""dança é hobby""  cacete, é tão difícil entender que dá SIM para se viver da arte, e que é uma profissão tão digna quanto qualquer outra??"
551,meu amor eu não sou vc pra ser perfeita até manca é perfeita coisinha mais preciosa do mundo meu nenenzinho (⌛) razão do meu viver princesa da minha vida só perde para a perfeição do batata
552,"Hoje foi um dia que eu não tive força para viver, so consegui levantar da cama 17h e ir para a faculdade. E só recebi paulada de todo mundo a minha volta, eu so clamo por empatia só isso."
553,"Diria para aquela menina de 9 anos que nós realizamos alguns sonhos, estamos em busca de outros, e tudo bem você não ser como os outros, tudo bem as metas da sua vida não ser como a dos outros. Tudo bem ser e pensar diferente. A sua vida é sua e você só vai viver uma vez! Sonhe!"
554,Bom dia!  A salvação é por graça e não por obras da lei... Mas aquele que se apoia nisso engana a si mesmo e quer engan…
555,Não da para viver assim kkkkkk
556,Você não da mais bola para mim Não vou conseguir mais viver sem ti
557,"Agradeço a Deus todos os dias da minha vida por Deus ter me presenteado você, não sei explicar o tamanho do meu amor por t…"
558,"E triste ler os comentários! Temos uma parcela da sociedade que não tem noção do que é ter dignidade, que acha bonito viver com o pires na mão e abaixar a cabeça para um moleque que sofreu abuso e ainda foi tão fraco que se casou com o próprio algoz."
559,Farta de vos ver a “defender” as inseguranças nas redes sociais mas depois o shawn mendes não se pode manter na sua zona de conforto pq não tem tanta confiança para mudar ou simplesmente é o q ele gosta! Ele tá a viver uma das melhores alturas da vida dele! Deixem-no!CRESÇAM
560,"pensamentos por causa da família, que depende dele... é melancólico demais ver que ele não tem mais vontade de viver e como fã de peaky blinders eu só queria pagar uma terapia para ele"
561,"eu só não acabei com minha vida merda ainda, porque jungkook existe, e eu preciso viver para admirá-lo.  o amor da minha vida👉👈💜"
562,"escolha do que vai fazer ou não, é ter que interromper gest. quando pílula falha, é falta de escolaridade, ganhar só o q…"
563,"eu já li morri para viver da Andressa Urach, não me arrependo.  a história dela é muito triste desde sempr…"
564,"Resumindo a pior parte disso tudo é não ter um local fixo para viver em paz, certo? Sua família apelou para o lado animado da vida. HSHAHA"
565,Na verdade a gente tirou os corruptos!!!! Não tá feliz vai para Venezuela viver o explendor da democracia socialista.
566,"Queira que o mundo acabasse ainda esse mês para que eu não tenha que aguentar mais um semestre na faculdade, não tenha que fazer TCC e exame da OAB e claro, não tenha que viver em um país com Bolsonaro sendo Presidente. É possível? Com quem que conversa?"
567,"Se for para viver num mundo com pessoas do tipo do bolsonaro,eu apoio a redução populacional para 500 milhões de seres humanos,mas humanos de verdade.  Não gosto de maçons e politicos,sei muito da história de vcs,mas Jesus sabe o q faz"
568,"Acordando para a realidade aos poucos e realmente entendendo o que significa ""viver"", as vezes precisamos tomar uns tapas da vida para poder acordar e começar a realmente enxergar, e não apenas olhar, agradeço a tudo que passei ate hoje e a todos que conheci e conheço"
569,gente comoassim ces brigam com alguém por ter uma opinião diferente??? sai da bolha bb se não nunca vai tá preparado para viver em sociedade
570,"Caralho mano para de pensar em ex, homem só pensa em xota o tempo todo que negocinho que me dá. Vai viver sua vida, aproveita o que vier e para de viver preso em alguém. Tem que estudar não? Foca no futuro e para de flodar papo de mina porraaaaa"
571,"Concluindo meu ponto de vista, duas espécies que se beneficiam, mas não necessariamente precisam uma da outra para sobreviver. Elas são melhores juntas, mas conseguem viver separadas. Penso que as relações humanas deveriam ser assim, uma protocooperação.+"
572,"Protocooperativistas ( não sei se essa palavra existe, tbm acredito que não kkkk) ou seja, as duas pessoas conseguem viver separadamente uma da outra. Elas beneficiam uma a outra, fazem muito bem uma a outra, mas elas necessariamente não precisam uma da outra para sobreviver+"
573,"saio 12:00 vou para casa e de casa vou para escola e lá passo a maior raiva da minha vida aqueles moleques não para quieto bando de moleques, quando chego em casa minha mãe está passando mal vey aquilo doi tanto meu coração e não sei o que fazer, não quero mais viver 😞💔"
574,"profundo, sem luz, não dá pra enxergar, eu só queria que tudo ficasse bem, só queria dormir, na verdade, eu não durmo bem a quase 1 ano, e puta merda, quando eu terei paz, será que minha irá se resumir a isso, eu literalmente estou lutando para viver, mas isso dói"
575,"Ai você pensa pensa pensa, tenta, se esforça, dá o seu melhor para agradar a pessoa e no final ela não valoriza, despreza tudo que você tentou e pensou que faria bem a ela. Viver e cansativo."
576,Sinceramente! Não dá para viver no Brasil de cara
577,"Eu acho interessante estar com quem pensa diferente de mim, pq não quero viver numa bolha só com quem concorda cmg, pq a gente para de aprender se não olha para todos os lados. Mas tem gente Que não da NÃO DA É FANATISMO RELIGIOSO DEMAIS"
578,"Minha vontade de continuar a viver é 0  Sério,tira a minha vida e da para alguém que realmente não queria morrer"
579,"Você me ama, não dá pra negar E tá sofrendo, não dá pra mentir Para de ser boba que eu te quero bem aqui Eu não posso viver sem você Você também não fica sozinha"
580,"Obviamente. Estes idiotas úteis que não saem da europazinha confortável. Lá no terreno bem ouvi os árabes não formatados pelo Hamas, a dizerem que preferem mil vezes viver em Israel. Houve 1 taxista que bastaram 5 minutos para em surdina me confessar que o Hamas é q os trava."
581,"tem coisas que acontecem na sua vida, para você perceber que você tem muito mais para viver, não da para desperdiçar a vida com uma festa ou tomar mais um copo para ir embora"
582,"Eu acho engraçado... porque é que acham que existe idade para perder a virgindade, casar, ter filhos? Cada um tem o seu temp…"
583,Não falarei de desafios para viver no Brasil pois isso é um universo muito grande. Depende da situação de cada um e do ponto em que se encontra.  Para mim são três fatores básicos para o Brasil avançar (no prox TT)
584,"Mas dá para notar pelo resto do verso que ela não queria apagar os faróis naquele, pois ela não conseguia para de querer viver esses momentos que a deixavam ela sem fôlego."
585,"Qual é a real graça da vida? As pessoas estão sempre sofrendo, infelizes com várias coisas.  Porque temos que viver vidas tão tristes?  Eu não sei vocês, mas eu só quero um fim para tudo isso..."
586,"Não dêem bola para essa malandra! O negócio dela é igual esses, viver à margem da sociedade!"
587,"shades of cool é uma carta da Lana para a esposa do homem de quem é amante. Nela, ela fala sobre como esse homem é irreparável, frio e egoista. E sobre como chega perto de admirar essa mulher por conseguir viver desse jeito, já que ela não consegue entrar nesse mundo azul"
588,"Passados mais de um ano, da série ""Recordar é Viver"", você não observa a alienação que passara (assim como outros tantos, também) para considerar um usuário comum como um BOT, só por conta de discurso dissidente? Tempos engraçados foram esses de eleição, pura anomia social."
589,"Ser empresário não dá, estudar nem pensar Tem que trampar ou ripar para os irmãos sustentar Ser criminoso aqui é bem mais prático Rápido, sádico, ou simplesmente esquema tático Será instinto ou consciência Viver entre o sonho e a merda da sobrevivência 🎶"
590,não da pra aceitar viver num mundo assim onde simplesmente não existe liberdade sobre seu próprio corpo liberdade para poder dizer não....
591,"Lá, o moradores de Hong Kong enfrentam a China e derrubam as torres de reconhecimento facial. Não querem viver no Big Brother da ditadura chinesa. Aqui, os nossos deputados babacas vão à China para conhecer a tecnologia de vigilância da população!!! São uns babacas, mesmo!!!!"
592,"Vejam, queridos amigos, eu não estou aqui para falar o que as pessoas querem ouvir. Quem quiser viver no doce aconchego da ilusão, por favor, pare de me seguir."
593,"não dá para superar ninguém, a gnt só aprende a viver sem.."
594,Mano NÃO DÁ MÁS PARA VIVER SEM O JUNGKOOK ELE SIMPLESMENTE VIROU O MOTIVO DO MEU DESPERTAR E O SEU SORRISO O MOTIVO DA MINHA ALEGRIA 😢💜😍 SOFRO
595,Este Sr só não vai ter um fim melancólico por que tem muito dinheiro de bandido para viver muito bem o resto da vida.... advogado de bandido...
596,"Você me ama, não dá pra negar E tá sofrendo, não dá pra mentir Para de ser boba que eu te quero bem aqui Eu não posso viver sem você"
597,E é por conta dessas porras que smp que alguma mulher da minha família vai pegar um Uber/Lotação elas mandam a placa para…
598,"é triste, triste mesmo.  viver com vergonha do próprio país  olhar para o presidente e pensar em como ele conseguiu parar, sendo que não tinha nem 1/3 da capacidade  e chorar todos os sem saber do rumo que esse país vai tomar"
599,"E é por conta dessas porras que smp que alguma mulher da minha família vai pegar um Uber/Lotação elas mandam a placa para alguém , elas simplesmente não podem confiar , tem que viver com medo pq tem um monte de merda no mundo AAAAAA  VÉI QUE ÓDIO MANO"
600,"Sempre é bom lembrar que não podemos viver sozinhos e isolados nessa imensidão que vivemos, no nosso trajeto sempre é bom deixar os empecilhos para trás e achar novas coisas e pessoas que te façam bem e que nunca saiam do seu lado durante toda essa caminhada da vida."
601,"Viver a vida é igual a surfar. O surfista passa 95% nadando, esperando, e apenas 5% surfando de fato. Surfar são essas fotos que a gente posta da vida nas redes sociais. Os outros 95% não dá para postar. Mas sem os 95%, é impossível ter os 5%."
602,para os doidos que podem achar que to sendo lulafobica eu sigo uma ideologia de esquerda mas nao da pra viver de ciranda lulista achando que o brasil vai mudar arrghh
603,dica do dia: largar de achar que tens que dar explicações para as pessoas. faz oq tu quiser! tu não precisa da aprovação…
604,"Amiga da Fernanda Young posta uma foto em luto pela perda, a bolsominion vai lá e comenta: ""pena que não vai viver para…"
605,"Agradeço a Deus todos os dias da minha vida por Deus ter me presenteado você, não sei explicar o tamanho do meu amor por ti que esse 1 ano e 9 meses vire anos e anos porque eu me recuso viver uma vida sem ser ao seu lado! ❤️     Parabéns para nós, amo você.💕"
606,"Olha quem foi entregue em um lar para viver o sonho da adoção?! Mais uma vira-latinha adulta! Esse é o caminho, adotar! El…"
607,"Viver acompanhado da insegurança é  um grande peso Andar sempre com medo, sem confiança e indeciso  é tipo tentar manter o equilíbrio sobre uma corda bamba e ter que fazer mil e um malabarismos para tentar não cair."
608,"Como falar de meritocracia se a maior parte dos estudantes em faculdades públicas são filhos de pais ricos?! Como falar de meritocracia se o povo está ganhando salário que não se dá para viver com dignidade? Não sou um teórico, não. Eu vivo, trabalho, estudo, tenho família."
609,"Para além disso estão a silenciar os problemas. É isso que o CDS gosta, de viver num mundo da carochinha em que as minorias não existem"
610,"Deve ser por isso que a Daisy Johnson, Skye, Tremor e os amigos não apareceram para ajudar os Vingadores: eles ficaram lá no passado... Mas eu acho que o Coulson da versão de agora vai viver... E até ela..."
611,"Aquela vontade de fugir da realidade, de viajar para um destino desconhecido, conhecer novos prazeres, viver como se não houvesse amanhã."
612,"talvez pq seja errado oq ela fez? vc deve viver no mundo da alice se acha que tudo de ruim na internet as pessoas simplesmente vão""ignorar"" pq nao gostaram, acorda pra vida mo e para de olhar só pro seu umbigo, eu to falando da sociedade num geral mas se a carapuça serviu kk"
613,"escolha do que vai fazer ou não, é ter que interromper gest. quando pílula falha, é falta de escolaridade, ganhar só o que dá pra viver  daí vem gente pegar uma ou outra que faz porque quer e para quando quer pra dar de exemplo como se fosse a realidade"
614,"Esforcemo-nos para viver a nossa religião sem hipocrisia  “Ai de vós, mestres da Lei e fariseus hipócritas! Vós fechais o Reino dos Céus aos homens. Vós porém não entrais” (Mateus 23,13-14).  A Palavra de Deus,…"
615,"Cheguei em uma fase da vida que não consigo mais me importar quando alguém some, se afasta ou simplesmente para de fal…"
616,"Vou viver para assistir vídeo aula, pois tem certos profs que não sabem passar o conhecimento da própria matéria que ministram."
617,"Os franceses ja estão quase pedindo visto para viver no próprio país, o cara não cuida nem do próprio país para querer da opinião."
618,"Vou dizer para Deus nosso senhor, que tu és o amor da minha vida, pois não dá para viver nessa vida morrendo de amor"
619,"hmm seguindo essa lógica - eu não tenho a opção de parar de respirar, caso contrario eu morro ou então não sou livre para viver? tenho apenas uma concessão à vida? ""ou você paga, ou o Estado lhe dá prejuízo."" Esse prejuízo não se da pelo fato de sermos heterônomos?"
620,"eu já li morri para viver da Andressa Urach, não me arrependo.  a história dela é muito triste desde sempre, ela foi estuprada quando CRIANÇA DURANTE ANOS... nada é por acaso.  prostituição não é profissão, é falta de opção."
621,"O  é o ÚNICO partido lutando contra o aumento do fundo eleitoral para R$ 3,7 bilhões.   Sabe por que? Porqu…"
622,"Falta visão do mundo real, as vezes não por culpa dela, mas porque todo mundo tende a viver numa bolha até que busque sair dela... Não da pra ensinar empatia para o pessoal. Sorte pra esse cara e que ela da proxima vez seja mais empatica."
623,Eu to tentando arrumar uma brecha para faltar na faculdade e simples não existe uma. Por que todo dia eu tenho algo lá para fazer. NÃO DA PARA VIVER ASSIM
624,Não da mais para viver no plano JK de 5 anos em 5 dias :((
625,"Não da  para viver em paz não meu povo? A pelo amor de Deus, me poupe dessas atitudes imaturas q não sou obrigada a ser babá de ninguém e muito menos mudar meu gosto por causa de outra pessoa"
626,"O que será que dói mais?   -Viver com um amor unilateral, sabendo que nunca vai ser recíproco.    -Aceitar que o amor da sua vida mente na cara dura, mesmo você sabendo a realidade.  A vida é tão difícil assim, para não podermos achar logo de primeira o nosso Amor?"
627,"sei la eu to para desistir da faculdade de medicina sabe não aguento mais vou realmente viver sendo youtuber, blogueirinho e streamer  vo compra um pc gamer"
628,"Para de fumar, não dá pra viver sem café"
629,"dj, solta o solitario para todos os apaixonados amor pq vc me trata assim apenas quero te fazer feliz voce nao da mais bola para mim nao vou conseguir mais viver sem ti ainda lembro daqueles momentos ate hoje esta no pensamento."
630,"Se, como homem, é chocante assistir , não consigo imaginar como é para uma mulher viver em nossa sociedad…"
631,“Não é isso que é ser jovem? Acreditar secretamente ser o primeiro da história a viver para sempre?”  - Vanilla Sky
632,"Parei de me explicar quando eu percebi que eu não preciso dar explicação para ninguém, eu só preciso dar o meu melhor e viver simplesmente da maneira que eu quero..."
633,Já faltou mais para o Brasil cair em si e reconhecer que cometeu o enorme erro de derrubar Dilma. Não dá para viver em parlamentarismo num regime presidencial. O aparecimento de um populista radical era questão de tempo.
634,"Não podemos confiar totalmente em artistas, por causa dos seus contratos saem em defesa da empresa porque mesmo sendo a favor do certo, saem da ética, coerência, transparência para viver uma farça."
635,"cheguei em uma fase da vida que não consigo mais me importar quando alguém some, se afasta ou simplesmente para de falar…"
636,"Pois é... arrogância não leva a lugar algum! Boa iniciativa do G-7, que tenta unir o planeta para que se possa…"
637,"Pois é... arrogância não leva a lugar algum! Boa iniciativa do G-7, que tenta unir o planeta para que se possa viver em paz! Afinal estamos no século XXI e na era da diplomacia, não naquela dos déspotas que massacravam os mais fracos!!!"
638,"sai das redes sociais porque minha cabeça ""bugou"". o ritmo desse lugar, as notícias do brasil... voltei. mas não dá pra não falar sobre o que acomete o Brasil, né?! a não ser que esteja em estado de letargia. mas ainda preciso de um ""mecanismo"" de/para sobre-r-viver."
639,"tenho mil coisas para fazer, mas não quero viver já levei a alice no dentista peguei meus exames de sangue e os dela marquei com a minha go e com o pediatra dela tenho que por roupa para lavar terminar de imprimir as coisas da faculdade e tirar xerox do livro de matemática"
640,"As discussões na esquerda são saudáveis. O debate estimula o intelecto. O pensamento crítico é pai da inovação. Agora, o pensamento de que por ter tido oportunidades, educação e estrutura para viver bem a pessoa não pode ser de esquerda é antigo, cheira à mofo."
641,"Continue por aí com seu mimimi, já que aqui não quiseste viver durante os  “grandes governos” da esquerda “honesta”, nós estamos felizes com o nosso Novo Governo de Direita! Ah, só para te manter atualizado:"
642,Preocupante deputada quando saímos da nossa realidade para viver a realidade do outro. Só vamos avançar se respeitarmos nossos colegas e antes de criticar entender o posicionamento do outro. Entenda não estou te criticando apenas chamando para uma reflexão.
643,"Boa sorte faz parte da vida, só não pode parar de viver pq a vida n para"
644,O que a esquerda está achando que vai acontecer se o Bolsonaro cair pelo histerismo mundial que eles estão causando? O…
645,ESPERTO CARA DE PAU FOI PARA OS E.U.A E FUGIU DA COERÊNCIA NÃO FOI VIVER EM CUBA KKKKKK FICOU OFENDIDA SÓ POR QUE TE FALEI QUE AÍ TU ANDA NA LINHA KKKKKKK FIQUE ENTÃO AÍ COM SEU FEL.
646,"Protesto em nova York..Em ""prol da Amazônia"".amplie a imagem, ""boné do MST""..! As tais ONGs com vários parasitas pendu…"
647,O   fez um vídeo contando a história por trás do PERSONAGEM .  Esmiuçaram a vida do CONDENADO.  Vale a pena p…
648,As pessoas têm que meter na cabeça que cada um sabe oq faz com o seu futuro.  Faculdade não é tudo na vida mas também não dig…
649,"Touro: depois de algumas semanas... complicadas, o taurino pode ter uma grande melhora em sua vida. Esta carta indica…"
650,O   fez um vídeo contando a história por trás do PERSONAGEM .  Esmiuçaram a vida do CONDENADO.  Vale a pena pra quem não conhece a peça:
651,"Período de bênção financeira e elevação espiritual. Muita coisa boa pode ocorrer, mas não atinge diretamente sua v…"
652,rapaziada é oq eh sempre digo essa vida não vale a pena mano sai dessa minha família enquanto é tempo melhor coisa q tem é trabalhar honestamente de cabeça erguida o preço e mt alto pra quem vive nessa vida
653,Eu penso que ser presa por matar o amor da minha vida não vale a pena mas também penso que nos (virginianos) devemos ser ótimos em esconder um corpo Espero que minha virginiana não pense o mesmo
654,"A vida é um bagulho estranho né!? A gnt passa maior parte do tempo trabalhando.  Quando se tem tempo, não se tem dinheiro.  Quando se tem dinheiro não tem tempo nem saúde.  E aí eu penso: será que esse padrão de vida vale a pena?"
655,"Claro que a qualidade do vídeo não é a melhor, enfim..  tô passando por um momento da minha vida que mesmo todo mundo desacre…"
656,"Não dá confiança incomoda mt, sabia? Principalmente qnd as pessoas n sabem da nossa vida mas fazem de tudo p tentar nos aba…"
657,"Não dar confiança incomoda MUITO , sabia ? quando as pessoas não sabem da nossa vida , elas inventam . Tô tão tranquila em relação a tudo , depois que eu aprendi que não vale a pena se estressar por pouca coisa , nada me faz pensar diferente , Sigo em paz ! 😌"
658,"Perco meu tempo até ver que não vale mais a pena, talvez esse seja um defeito ou uma qualidade. Até nisso exis…"
659,As pessoas têm que meter na cabeça que cada um sabe oq faz com o seu futuro.  Faculdade não é tudo na vida mas também não digam que faculdade é um desperdício de tempo. Um curso vale a pena qd trabalhas pra boas notas e quando têm aplicação no mercado de trabalho.
660,"Fica assim não. Nessa vida não vale a pena ficar se desgastando pelos outros. O segredo é se importar com aquilo que vc tem o controle. Para aquilo que vc não tem, deixa entrar em um ouvido e sair pelo outro. Nao é nada facil. É um exercício diário, mas da muito resultado."
661,"Não adianta nada tu postar que tem que amar o próximo, que tem que valorizar quem tu ama, se na primeira oportunidade voltar todas as picuinhas, pelos últimos acontecimentos vocês acham mesmo que vale a pena viver falando da vida dos outros?"
662,"Não vale a pena sofrer por um amor que não é recíproco primo , um dia Deus vai colocar alguém na sua vida , digna de está ao seu lado 😘❤️"
663,pena que não vale nadaaaaaa 😵 — Ser envovi quem quiser !deus deu a vida pra cada 1 então cada 1 saber oq faz
664,"Sempre! Mas o que existe, o que se vive, a vida, é só o agora. Não vale a pena ter angústias por coisas que já não existem (passado) ou ainda não existem (futuro). Mas sempre com um pé de partida na frente, a apontar para o futuro, claro. ( 😐Pareço o Eckhart Tolle!)"
665,"okay... talvez eu possa apenas desistir de tentar ter ume melhor amigue mas não desistir da vida... mas do que vale a pena se eu estiver sozinho? porém... eu tenho meus kpop boys... o h×n×in e o c××n e as girls... l×a, y××i, mo××b×ul..,"
666,"Eu ainda irei conseguir não checar se está online ou me preocupar se já tomou café, nunca perca o amor da sua vida mas se for amor não ira doer. Nada vale sua saúde mental se ame antes de amar alguem. (Algo que não e recíproco não vale a pena)"
667,"Eu amo o fato de que quando eu e o Gabriel brigamos (tipo agora) a gente ja resolve tudo na hora mesmo, sem essa de ficar sem se falar por causa do orgulho. Nós dois sabemos a importância q temos na vida um do outro e que não vale a pena se afastar por bobeira"
668,"JESUS te diz: Eu te amei tanto que entreguei a minha vida, porque não vale a pena passar a eternidade sem você!"
669,Duda Braga😍: que você é uma menina linda vei Duda Braga😍: você sabe Duda Braga😍: c você tá vendo que ele não te merece D…
670,"Não dar confiança incomoda MUITO, sabia? quando as pessoas não sabem da nossa vida, elas inventam. Tô tão tranquila em…"
671,Duda Braga😍: que você é uma menina linda vei Duda Braga😍: você sabe Duda Braga😍: c você tá vendo que ele não te merece Duda Braga😍: evita sabe ? Duda Braga😍: não atrasa sua vida por alguém q não vale a pena               Duda Braga😍: c tá te fazendo mal.    eu amo❤️
672,"Vou doar uma gatinha com 33 dias de vida, fiz uma seleção minuciosa pela pouca idade dela e escolhi uma familia Recebi ess…"
673,eu já deveria ter morrido puta que pariu não vale nem um pouco a pena continuar nessa vida
674,"Meu, eu sempre tenho VARIAS pessoas na minha vida e pra eu largar tudo isso por alguém, a pessoa tem que valer a pena, mas ninguém vale a pena hoje em dia, então no golpe não caio mais kkkk"
675,"Não vale a pena amg, foca em dormir que eh a única coisa boa da  vida"
676,"Às vezes não é o amor da sua vida, é só aquela pessoa que te deu uma história que vale a pena contar."
677,"Por muito que custe, às vezes temos de retirar determinadas pessoas da nossa vida, porque para nos puxarem para baixo…"
678,uma vida a qual eu nunca va beijar o narizinho do yoongi não vale a pena ser vivida na real
679,será q vale a pena deixar meu coraçãozinho sofrer por algo ou alguém q não faço ideia se tem reciprocidade? serase deixo ele…
680,E pouco a pouco Deus vai me mostrando quem eu devo deixar na minha vida e quem não vale a pena lutar para ficar..
681,"Não dar muita confiança incomoda MUITO, sabia?  Quando as pessoas não sabem da nossa vida, elas inventam.  Tô tão tranquila em relação a tudo, depois que eu aprendi que não vale a pena se estressar por pouca coisa, nada me faz pensar diferente, sigo em paz!"
682,"Não dar confiança incomoda MUITO, sabia? quando as pessoas não sabem da nossa vida, elas inventam. Tô tão tranquila em r…"
683,"demais hsjehehes, eu já respondi umas duas vezes correntes dessa e nem vale a pena pra mim pq eu acho que levo um estilo de vida desinteressante demais para o tipo das perguntas e sempre tem um monte de não ou deixada em branco nas minhas respostas 🙃"
684,Pronto perdi mais um amigo pra essa vida louca fica com Deus meu mano 😔rapaziada é oq eh sempre digo essa vida não vale a pe…
685,"que tal da um tempo de compromisso? vem curtir a vida de solteira cmg, não quero me meter na relação, mas não vale a pena da moral pra vacilão"
686,a lógica da netflix com 13 reasons why é tipo ok a gente sabe que a série pode foder a sua mente mas a gente criou um s…
687,eu só não cometi suicídio ainda pq de alguma forma quero acreditar q minha vida ainda vale a pena..
688,"Eu abri mão de muitas coisas, talvez um amor, por essa amizade. Mas vale a pena. Quando ele me mandou mensagem falando que iria onde eu estava, eu gritei. É felicidade que não cabe em mim. É bom amar alguém e poder acompanhar a vida dessa pessoa. Sou privilegiada."
689,"Queria escrever igual esse povo do Twitter, mas não acontece ND na minha vida que vale a pena compartilhar, 😂😂😂😂😂"
690,"Muito. É lembrar que a vida vale a pena. Não é romantismo, apenas ter um coração grato."
691,Como diz aquela música lá:  se teu ex não te quis tem quem queira como foi que te perdeu assim de bobeira que tal dar um tempo de compromisso vem curtir a vida de solteira comigo mô se eu não quero me meter na relação mas não vale a pena dar moral pra vacilão
692,"Você aí eleitor do bolsonaro e reserva técnica do exército, pronto para morrer pela Amazônia?"
693,"Médico do trabalho: olha e melhor você ir rápido para hospital, isso aí não tá legal .  Thayssa : 😳 Haa pronto vou morrer"
694,A Globo a cada dia se demonstra mais lixo e uma vergonha. mas se o presidente da França incistir em  ide…
695,Passou da 00 e agora oficialmente eu estou pronto para morrer de ansiedade.
696,A Globo a cada dia se demonstra mais lixo e uma vergonha. mas se o presidente da França incistir em  ideias como estás e o Brasil presisar de mim não sou muito jovem mas estou pronto para morrer pelo Brasil .
697,"ami cm a musica eu vou morrer de vdd, eu nao to em condiçoes pra perfeição q vai ser essa era meu psicológico nao esta pronto para receber tamanha divindade"
698,ESTOU PRONTO PARA MORRER GREEN LIGHTD AAAA
699,"Um dos maiores insultos que já foram feitos ao Brasil e a soberania nacional,abertamente ele falou em tomar a Amazônia,é praticamente uma declaração de guerra. Estou pronto para me apresentar se entrarmos em guerra. Orgulho de poder lutar pelo país,e morrer por ele se preciso for"
700,"ibgoficial • • • • • • ""Depois disse a todos: — Se alguém quer ser meu seguidor, que esqueça os seus próprios interesses, esteja pronto cada dia para morrer como eu vou morrer e me acompanhe."" Lucas…"
701,A maior felicidade para o ser humano é de poder viver para aquilo para qual estaria pronto a morrer!!
702,nesse domingo eu estou pronto para morrer a qualquer momento
703,"Siga em frente, não deixe nada e ninguém mudar a sua rota! Somos impar, sendo assim, tome suas decisões por si só! Você é adulto o suficiente para isso? Você está pronto pra ser o protagonista da sua história? Ou viverá até morrer sem ter vivido sua própr…"
704,Seminário de cri-du-chat pronto. No meio a gente teve que beber uns absintos para não morrer mas tudo okay
705,E eu como RESERVISTA estou pronto para morrer lutando pela soberania de meu Pais
706,"e precisando de um Soldado , estou aqui Pronto para qualquer guerra "" ou ficar a patria Livre ou Morrer pelo Brasil !""  SELVA!!!"
707,Acordei querendo morrer... Mas já tô pronto para outro rodada
708,"Hahahhahhaha greys é uma caixinha de surpresa, qnd eu ja estava preparada para ver a do derek tudo q ele fazia eu ja achava q ele ia morrer kkkkkkk ele ia no mercado falava ""pronto é agora"", mas qnd aconteceu EU SOFRI M U I T O"
709,Vim dos Estados Unidos para passar algumas horas com Eles ........Baby 8 Manu 10 Pedro 16 Meus filhos que tanto amo    Volto renovado e pronto para mais uma batalha  Trabalhar e lutar até morrer para ver estes...
710,Mas quem é que está morto pronto para morrer?
711,"Tenho um problema que é e passo a citar, estou a morrer de sono ás 2 da manhã mas como não quero ir dormir, fico acordado e acabo por perder o sono todo ás 4, o que significa que só vou dormir lá para as 7, e é isso pronto"
712,"Cheguei em casa completamente esbaforido, imundo e com vontade de morrer, e no incrível recorde de tempo, em UMA HORA já estava fora cheiroso, belo e pronto para altas aventuras  E é assim que meu esforço é reconhecido"
713,"Fião! Agora vai morrer muito madeireiro, muita pai e mãe de família vão se ferrar, eu não sofro por eles, pq eles tem conhecimento que é crime. Mas quero dizer, chamaram a atenção do Bolsonaro de forma errada."
714,QUERIDO PRESIDENTE   ESTOU PRONTO PARA LUTAR.  LUTAR......  SE PRECISO FOR..... MORRER....... PELO BRASIL!!!!!
715,"Aquele que invadir nosso país, avisa as famílias que o bilhete é só de vinda, não tem retorno. Pronto para morrer pela Pátria…"
716,"Aquele que invadir nosso país, avisa as famílias que o bilhete é só de vinda, não tem retorno. Pronto para morrer pela Pátria   Seeeelvaaap!!"
717,"Quando eu morrer pfv usem essa foto para a imagem na lápide com a frase ""A pronto, quer dizer então que agora eu morri?!?!?!!"""
718,Estamos pronto para morrer pela Nação.
719,Mega arrependida de não ter trazido roupa para treinar mas pronto já sei que vou morrer quando voltar para  Setúbal
720,Uma mulher deu entrada no pronto socorro pq o aparelho de dente dela engatou no pau do cara durante o sexo oral e para piorar o cara sangrou até morrer pq o aparelho cortou uma veia. E a mulher ficou toda ensanguentada. Agora to com trauma de aparelho de dente
721,Esteja pronto para qualquer batalha da vida. Nada pode definir como você irá viver sua vida. A vida é uma série de desafios e aventuras. Sempre haverá gigantes para vencer. Decida morrer com sua espada na mão. Há mais coragem em nós que o perigo diante de nós.
722,"""O Pátria livre ou morrer pelo Brasil..."" se for preciso estou pronto para defender a…"
723,Quem atira para matar esta pronto para morrer!!  Tudo tem consequências!! Viva a PM do RJ!!
724,"""O Pátria livre ou morrer pelo Brasil..."" se for preciso estou pronto para defender a soberania brasileira.   ""Sai pra lá globalista"""
725,"Todo mundo dentro de um barco pronto pra morrer para um homem peixe, perfeito KSKSKSKSKKSKS"
